order_id,picked_up_time,delivered_time,actual_delivery_mins
ORD_07567,2024-01-05 09:08:00,2024-01-05 09:27:00,19.0
ORD_07568,2024-02-10 12:19:00,2024-02-10 12:30:00,11.0
ORD_07569,2024-01-15 15:30:00,2024-01-15 15:57:00,27.0
ORD_07570,2024-02-05 14:46:00,2024-02-05 15:05:00,19.0
ORD_07571,2024-01-13 16:17:00,2024-01-13 16:59:00,42.0
ORD_07572,2024-01-07 09:41:00,2024-01-07 10:03:00,22.0
ORD_07573,2024-02-23 17:46:00,2024-02-23 18:09:00,23.0
ORD_07574,2024-02-08 18:06:00,2024-02-08 19:50:00,104.0
ORD_07575,2024-02-06 16:39:00,2024-02-06 18:07:00,88.0
ORD_07576,2024-02-04 13:05:00,2024-02-04 13:22:00,17.0
ORD_07577,2024-01-30 17:26:00,2024-01-30 17:56:00,30.0
ORD_07578,2024-02-08 18:31:00,2024-02-08 18:50:00,19.0
ORD_07579,2024-02-22 12:43:00,2024-02-22 13:40:00,57.0
ORD_07580,2024-01-01 10:41:00,2024-01-01 11:05:00,24.0
ORD_07581,2024-01-01 14:39:00,2024-01-01 14:52:00,13.0
ORD_07582,2024-01-09 17:57:00,2024-01-09 18:17:00,20.0
ORD_07583,2024-02-14 13:24:00,2024-02-14 13:40:00,16.0
ORD_07584,2024-01-05 14:55:00,2024-01-05 15:10:00,15.0
ORD_07585,2024-01-02 13:41:00,2024-01-02 14:10:00,29.0
ORD_07586,2024-01-05 17:09:00,2024-01-05 17:25:00,16.0
ORD_07587,2024-01-22 09:28:00,2024-01-22 09:51:00,23.0
ORD_07588,2024-01-09 09:22:00,2024-01-09 09:42:00,20.0
ORD_07589,2024-02-18 13:53:00,2024-02-18 14:31:00,38.0
ORD_07590,2024-02-24 17:58:00,2024-02-24 18:29:00,31.0
ORD_07591,2024-02-04 15:13:00,2024-02-04 15:55:00,42.0
ORD_07592,2024-01-03 15:45:00,2024-01-03 15:56:00,11.0
ORD_07593,2024-02-05 11:47:00,2024-02-05 12:13:00,26.0
ORD_07594,2024-01-18 14:21:00,2024-01-18 14:47:00,26.0
ORD_07595,2024-02-08 16:55:00,2024-02-08 17:09:00,14.0
ORD_07596,2024-01-26 13:22:00,2024-01-26 13:32:00,10.0
ORD_07597,2024-01-23 18:54:00,2024-01-23 19:33:00,39.0
ORD_07598,2024-01-31 10:14:00,2024-01-31 10:33:00,19.0
ORD_07599,2024-01-31 10:48:00,2024-01-31 10:58:00,10.0
ORD_07600,2024-01-03 10:56:00,2024-01-03 11:16:00,20.0
ORD_07601,2024-01-07 17:45:00,2024-01-07 18:11:00,26.0
ORD_07602,2024-02-28 13:14:00,2024-02-28 14:10:00,56.0
ORD_07603,2024-02-01 14:20:00,2024-02-01 14:42:00,22.0
ORD_07604,2024-01-28 13:39:00,2024-01-28 14:08:00,29.0
ORD_07605,2024-02-17 14:40:00,2024-02-17 14:51:00,11.0
ORD_07606,2024-02-10 10:33:00,2024-02-10 11:03:00,30.0
ORD_07607,2024-01-12 10:32:00,2024-01-12 10:49:00,17.0
ORD_07608,2024-01-17 10:37:00,2024-01-17 11:09:00,32.0
ORD_07609,2024-02-14 09:05:00,2024-02-14 09:30:00,25.0
ORD_07610,2024-01-11 14:53:00,2024-01-11 15:20:00,27.0
ORD_07611,2024-02-28 18:38:00,2024-02-28 19:13:00,35.0
ORD_07612,2024-01-12 13:47:00,2024-01-12 14:25:00,38.0
ORD_07613,2024-01-09 10:39:00,2024-01-09 11:02:00,23.0
ORD_07614,2024-02-20 10:50:00,2024-02-20 11:04:00,14.0
ORD_07615,2024-01-17 15:47:00,2024-01-17 16:03:00,16.0
ORD_07616,2024-01-23 13:30:00,2024-01-23 14:14:00,44.0
ORD_07617,2024-01-24 12:51:00,2024-01-24 13:18:00,27.0
ORD_07618,2024-01-01 16:39:00,2024-01-01 17:04:00,25.0
ORD_07619,2024-02-01 18:36:00,2024-02-01 18:54:00,18.0
ORD_07620,2024-02-02 16:23:00,2024-02-02 16:35:00,12.0
ORD_07621,2024-01-05 12:57:00,2024-01-05 13:31:00,34.0
ORD_07622,2024-02-02 17:30:00,2024-02-02 17:48:00,18.0
ORD_07623,2024-01-24 18:41:00,2024-01-24 19:07:00,26.0
ORD_07624,2024-01-24 18:09:00,2024-01-24 18:50:00,41.0
ORD_07625,2024-01-12 12:25:00,2024-01-12 12:42:00,17.0
ORD_07626,2024-01-06 16:00:00,2024-01-06 16:59:00,59.0
ORD_07627,2024-02-16 14:59:00,2024-02-16 15:19:00,20.0
ORD_07628,2024-01-14 15:27:00,2024-01-14 15:54:00,27.0
ORD_07629,2024-01-19 15:57:00,2024-01-19 16:24:00,27.0
ORD_07630,2024-01-22 13:03:00,2024-01-22 13:59:00,56.0
ORD_07631,2024-01-17 10:13:00,2024-01-17 10:31:00,18.0
ORD_07632,2024-01-07 13:09:00,2024-01-07 13:25:00,16.0
ORD_07633,2024-01-25 17:38:00,2024-01-25 18:23:00,45.0
ORD_07634,2024-01-31 09:37:00,2024-01-31 10:00:00,23.0
ORD_07635,2024-02-27 11:22:00,2024-02-27 11:48:00,26.0
ORD_07636,2024-02-19 13:05:00,2024-02-19 13:26:00,21.0
ORD_07637,2024-02-10 12:26:00,2024-02-10 12:52:00,26.0
ORD_07638,2024-02-21 18:18:00,2024-02-21 18:33:00,15.0
ORD_07639,2024-02-21 16:35:00,2024-02-21 16:58:00,23.0
ORD_07640,2024-02-01 17:50:00,2024-02-01 18:12:00,22.0
ORD_07641,2024-01-05 12:55:00,2024-01-05 13:16:00,21.0
ORD_07642,2024-01-26 11:27:00,2024-01-26 11:40:00,13.0
ORD_07643,2024-01-24 11:33:00,2024-01-24 11:55:00,22.0
ORD_07644,2024-01-22 15:39:00,2024-01-22 15:57:00,18.0
ORD_07645,2024-01-21 18:21:00,2024-01-21 18:49:00,28.0
ORD_07646,2024-01-01 13:50:00,2024-01-01 14:11:00,21.0
ORD_07647,2024-02-16 13:19:00,2024-02-16 13:56:00,37.0
ORD_07648,2024-02-25 13:15:00,2024-02-25 14:17:00,62.0
ORD_07649,2024-02-25 14:17:00,2024-02-25 14:34:00,17.0
ORD_07650,2024-02-02 10:28:00,2024-02-02 10:51:00,23.0
ORD_07651,2024-02-27 12:58:00,2024-02-27 13:42:00,44.0
ORD_07652,2024-02-27 18:07:00,2024-02-27 18:25:00,18.0
ORD_07653,2024-01-05 09:01:00,2024-01-05 10:22:00,81.0
ORD_07654,2024-01-14 18:36:00,2024-01-14 18:50:00,14.0
ORD_07655,2024-01-30 10:45:00,2024-01-30 11:54:00,69.0
ORD_07656,2024-01-29 10:38:00,2024-01-29 11:30:00,52.0
ORD_07657,2024-01-19 10:07:00,2024-01-19 10:26:00,19.0
ORD_07658,2024-01-26 16:55:00,2024-01-26 17:15:00,20.0
ORD_07659,2024-02-16 10:27:00,2024-02-16 11:25:00,58.0
ORD_07660,2024-01-23 18:07:00,2024-01-23 18:24:00,17.0
ORD_07661,2024-02-22 12:18:00,2024-02-22 12:40:00,22.0
ORD_07662,2024-01-02 10:52:00,2024-01-02 11:26:00,34.0
ORD_07663,2024-02-08 16:50:00,2024-02-08 17:02:00,12.0
ORD_07664,2024-02-06 15:30:00,2024-02-06 16:00:00,30.0
ORD_07665,2024-01-01 18:22:00,2024-01-01 19:29:00,67.0
ORD_07666,2024-01-06 12:11:00,2024-01-06 12:35:00,24.0
ORD_07667,2024-01-09 11:38:00,2024-01-09 12:36:00,58.0
ORD_07668,2024-01-04 14:19:00,2024-01-04 14:58:00,39.0
ORD_07669,2024-01-25 18:53:00,2024-01-25 19:18:00,25.0
ORD_07670,2024-02-21 14:42:00,2024-02-21 14:55:00,13.0
ORD_07671,2024-02-10 13:35:00,2024-02-10 13:51:00,16.0
ORD_07672,2024-02-19 16:26:00,2024-02-19 16:52:00,26.0
ORD_07673,2024-02-23 15:22:00,2024-02-23 16:03:00,41.0
ORD_07674,2024-01-22 16:46:00,2024-01-22 17:07:00,21.0
ORD_07675,2024-01-20 15:18:00,2024-01-20 15:34:00,16.0
ORD_07676,2024-02-11 18:37:00,2024-02-11 18:50:00,13.0
ORD_07677,2024-02-10 18:50:00,2024-02-10 19:33:00,43.0
ORD_07678,2024-01-08 09:30:00,2024-01-08 10:12:00,42.0
ORD_07679,2024-02-20 11:50:00,2024-02-20 12:33:00,43.0
ORD_07680,2024-02-15 12:03:00,2024-02-15 12:35:00,32.0
ORD_07681,2024-01-05 11:46:00,2024-01-05 12:17:00,31.0
ORD_07682,2024-02-16 14:22:00,2024-02-16 15:05:00,43.0
ORD_07683,2024-01-24 17:09:00,2024-01-24 17:27:00,18.0
ORD_07684,2024-01-02 12:59:00,2024-01-02 13:18:00,19.0
ORD_07685,2024-01-06 13:31:00,2024-01-06 13:57:00,26.0
ORD_07686,2024-02-13 11:11:00,2024-02-13 11:40:00,29.0
ORD_07687,2024-02-17 10:47:00,2024-02-17 11:15:00,28.0
ORD_07688,2024-02-06 17:33:00,2024-02-06 17:51:00,18.0
ORD_07689,2024-02-05 13:50:00,2024-02-05 14:29:00,39.0
ORD_07690,2024-01-06 09:17:00,2024-01-06 09:57:00,40.0
ORD_07691,2024-01-01 15:27:00,2024-01-01 16:09:00,42.0
ORD_07692,2024-02-23 12:29:00,2024-02-23 13:36:00,67.0
ORD_07693,2024-01-22 17:36:00,2024-01-22 17:54:00,18.0
ORD_07694,2024-02-17 12:22:00,2024-02-17 13:05:00,43.0
ORD_07695,2024-01-01 12:14:00,2024-01-01 13:12:00,58.0
ORD_07696,2024-02-09 18:51:00,2024-02-09 19:07:00,16.0
ORD_07697,2024-02-06 13:07:00,2024-02-06 13:47:00,40.0
ORD_07698,2024-01-25 10:40:00,2024-01-25 11:01:00,21.0
ORD_07699,2024-01-15 16:39:00,2024-01-15 17:05:00,26.0
ORD_07700,2024-01-05 09:57:00,2024-01-05 10:21:00,24.0
ORD_07701,2024-01-04 10:38:00,2024-01-04 11:30:00,52.0
ORD_07702,2024-02-15 15:56:00,2024-02-15 16:10:00,14.0
ORD_07703,2024-01-23 10:24:00,2024-01-23 11:07:00,43.0
ORD_07704,2024-01-09 18:03:00,2024-01-09 18:43:00,40.0
ORD_07705,2024-01-02 18:32:00,2024-01-02 19:47:00,75.0
ORD_07706,2024-01-15 15:10:00,2024-01-15 15:40:00,30.0
ORD_07707,2024-02-11 18:21:00,2024-02-11 18:51:00,30.0
ORD_07708,2024-01-18 11:06:00,2024-01-18 11:59:00,53.0
ORD_07709,2024-02-05 13:45:00,2024-02-05 14:03:00,18.0
ORD_07710,2024-02-15 09:01:00,2024-02-15 10:04:00,63.0
ORD_07711,2024-01-25 15:56:00,2024-01-25 16:14:00,18.0
ORD_07712,2024-01-10 12:53:00,2024-01-10 13:09:00,16.0
ORD_07713,2024-01-09 17:02:00,2024-01-09 17:42:00,40.0
ORD_07714,2024-01-21 12:38:00,2024-01-21 12:56:00,18.0
ORD_07715,2024-02-17 17:38:00,2024-02-17 18:18:00,40.0
ORD_07716,2024-01-20 10:07:00,2024-01-20 10:48:00,41.0
ORD_07717,2024-01-29 13:40:00,2024-01-29 14:16:00,36.0
ORD_07718,2024-01-01 12:39:00,2024-01-01 13:50:00,71.0
ORD_07719,2024-01-05 16:11:00,2024-01-05 17:08:00,57.0
ORD_07720,2024-01-02 10:36:00,2024-01-02 10:50:00,14.0
ORD_07721,2024-02-18 12:15:00,2024-02-18 12:42:00,27.0
ORD_07722,2024-02-22 18:15:00,2024-02-22 19:22:00,67.0
ORD_07723,2024-02-06 13:03:00,2024-02-06 13:14:00,11.0
ORD_07724,2024-01-30 18:43:00,2024-01-30 19:06:00,23.0
ORD_07725,2024-02-15 13:18:00,2024-02-15 14:59:00,101.0
ORD_07726,2024-01-13 17:02:00,2024-01-13 17:19:00,17.0
ORD_07727,2024-01-14 13:22:00,2024-01-14 13:33:00,11.0
ORD_07728,2024-01-11 11:02:00,2024-01-11 11:21:00,19.0
ORD_07729,2024-02-09 16:11:00,2024-02-09 16:35:00,24.0
ORD_07730,2024-02-15 15:43:00,2024-02-15 16:05:00,22.0
ORD_07731,2024-01-28 12:51:00,2024-01-28 13:06:00,15.0
ORD_07732,2024-01-31 18:07:00,2024-01-31 19:00:00,53.0
ORD_07733,2024-02-09 18:05:00,2024-02-09 18:39:00,34.0
ORD_07734,2024-01-17 14:40:00,2024-01-17 15:07:00,27.0
ORD_07735,2024-01-07 13:35:00,2024-01-07 14:21:00,46.0
ORD_07736,2024-02-06 13:01:00,2024-02-06 13:56:00,55.0
ORD_07737,2024-01-25 15:49:00,2024-01-25 16:13:00,24.0
ORD_07738,2024-02-24 10:23:00,2024-02-24 11:40:00,77.0
ORD_07739,2024-01-25 16:12:00,2024-01-25 16:31:00,19.0
ORD_07740,2024-02-05 16:03:00,2024-02-05 16:52:00,49.0
ORD_07741,2024-01-18 12:07:00,2024-01-18 12:19:00,12.0
ORD_07742,2024-01-05 12:21:00,2024-01-05 12:41:00,20.0
ORD_07743,2024-02-05 12:14:00,2024-02-05 13:04:00,50.0
ORD_07744,2024-01-23 10:03:00,2024-01-23 10:21:00,18.0
ORD_07745,2024-01-25 14:01:00,2024-01-25 14:15:00,14.0
ORD_07746,2024-02-21 10:54:00,2024-02-21 11:22:00,28.0
ORD_07747,2024-01-30 13:58:00,2024-01-30 14:27:00,29.0
ORD_07748,2024-02-02 15:30:00,2024-02-02 16:05:00,35.0
ORD_07749,2024-01-07 14:44:00,2024-01-07 15:35:00,51.0
ORD_07750,2024-01-07 18:47:00,2024-01-07 19:18:00,31.0
ORD_07751,2024-02-24 11:52:00,2024-02-24 13:08:00,76.0
ORD_07752,2024-01-26 18:56:00,2024-01-26 19:12:00,16.0
ORD_07753,2024-01-13 12:55:00,2024-01-13 13:51:00,56.0
ORD_07754,2024-02-20 15:26:00,2024-02-20 15:40:00,14.0
ORD_07755,2024-01-22 10:41:00,2024-01-22 10:56:00,15.0
ORD_07756,2024-01-03 12:37:00,2024-01-03 12:55:00,18.0
ORD_07757,2024-02-15 15:18:00,2024-02-15 15:52:00,34.0
ORD_07758,2024-02-26 17:35:00,2024-02-26 17:59:00,24.0
ORD_07759,2024-01-17 16:39:00,2024-01-17 16:56:00,17.0
ORD_07760,2024-02-18 17:24:00,2024-02-18 17:41:00,17.0
ORD_07761,2024-02-13 18:32:00,2024-02-13 19:12:00,40.0
ORD_07762,2024-02-17 14:07:00,2024-02-17 14:17:00,10.0
ORD_07763,2024-01-05 16:13:00,2024-01-05 16:23:00,10.0
ORD_07764,2024-01-09 16:53:00,2024-01-09 17:39:00,46.0
ORD_07765,2024-01-13 13:33:00,2024-01-13 13:59:00,26.0
ORD_07766,2024-01-01 18:00:00,2024-01-01 18:26:00,26.0
ORD_07767,2024-01-29 10:47:00,2024-01-29 11:02:00,15.0
ORD_07768,2024-02-27 09:33:00,2024-02-27 09:53:00,20.0
ORD_07769,2024-01-24 12:52:00,2024-01-24 14:11:00,79.0
ORD_07770,2024-02-22 09:46:00,2024-02-22 10:10:00,24.0
ORD_07771,2024-02-15 12:46:00,2024-02-15 13:00:00,14.0
ORD_07772,2024-01-11 10:39:00,2024-01-11 11:10:00,31.0
ORD_07773,2024-02-19 16:54:00,2024-02-19 17:05:00,11.0
ORD_07774,2024-02-21 11:27:00,2024-02-21 11:39:00,12.0
ORD_07775,2024-01-23 11:57:00,2024-01-23 12:24:00,27.0
ORD_07776,2024-01-14 15:09:00,2024-01-14 15:32:00,23.0
ORD_07777,2024-02-21 10:13:00,2024-02-21 10:30:00,17.0
ORD_07778,2024-02-17 09:23:00,2024-02-17 10:31:00,68.0
ORD_07779,2024-01-13 12:21:00,2024-01-13 12:52:00,31.0
ORD_07780,2024-02-07 10:58:00,2024-02-07 11:20:00,22.0
ORD_07781,2024-01-13 18:59:00,2024-01-13 20:31:00,92.0
ORD_07782,2024-01-23 17:02:00,2024-01-23 17:22:00,20.0
ORD_07783,2024-02-12 09:36:00,2024-02-12 10:05:00,29.0
ORD_07784,2024-02-07 12:55:00,2024-02-07 13:47:00,52.0
ORD_07785,2024-01-27 18:28:00,2024-01-27 18:53:00,25.0
ORD_07786,2024-02-17 14:04:00,2024-02-17 14:25:00,21.0
ORD_07787,2024-02-19 16:46:00,2024-02-19 16:58:00,12.0
ORD_07788,2024-01-06 11:56:00,2024-01-06 12:09:00,13.0
ORD_07789,2024-01-25 12:42:00,2024-01-25 12:57:00,15.0
ORD_07790,2024-02-05 13:20:00,2024-02-05 13:42:00,22.0
ORD_07791,2024-02-03 11:59:00,2024-02-03 12:27:00,28.0
ORD_07792,2024-01-11 09:44:00,2024-01-11 10:19:00,35.0
ORD_07793,2024-01-31 12:07:00,2024-01-31 12:29:00,22.0
ORD_07794,2024-02-20 12:33:00,2024-02-20 12:46:00,13.0
ORD_07795,2024-01-09 09:56:00,2024-01-09 10:12:00,16.0
ORD_07796,2024-01-22 12:25:00,2024-01-22 12:41:00,16.0
ORD_07797,2024-02-08 18:47:00,2024-02-08 20:09:00,82.0
ORD_07798,2024-01-26 10:46:00,2024-01-26 11:04:00,18.0
ORD_07799,2024-01-27 13:32:00,2024-01-27 14:17:00,45.0
ORD_07800,2024-02-24 18:10:00,2024-02-24 18:53:00,43.0
ORD_07801,2024-02-17 10:54:00,2024-02-17 11:29:00,35.0
ORD_07802,2024-01-09 16:05:00,2024-01-09 17:19:00,74.0
ORD_07803,2024-01-06 12:05:00,2024-01-06 12:15:00,10.0
ORD_07804,2024-01-24 11:20:00,2024-01-24 11:37:00,17.0
ORD_07805,2024-01-22 14:40:00,2024-01-22 14:55:00,15.0
ORD_07806,2024-01-09 18:58:00,2024-01-09 19:20:00,22.0
ORD_07807,2024-01-29 12:39:00,2024-01-29 13:38:00,59.0
ORD_07808,2024-02-25 09:37:00,2024-02-25 10:32:00,55.0
ORD_07809,2024-01-25 15:15:00,2024-01-25 15:45:00,30.0
ORD_07810,2024-02-17 13:50:00,2024-02-17 14:15:00,25.0
ORD_07811,2024-02-19 15:18:00,2024-02-19 15:30:00,12.0
ORD_07812,2024-01-20 13:51:00,2024-01-20 14:09:00,18.0
ORD_07813,2024-02-21 10:13:00,2024-02-21 11:12:00,59.0
ORD_07814,2024-02-07 10:55:00,2024-02-07 11:13:00,18.0
ORD_07815,2024-01-25 12:43:00,2024-01-25 13:06:00,23.0
ORD_07816,2024-02-26 12:41:00,2024-02-26 13:09:00,28.0
ORD_07817,2024-01-22 12:52:00,2024-01-22 14:27:00,95.0
ORD_07818,2024-02-07 17:16:00,2024-02-07 17:40:00,24.0
ORD_07819,2024-02-06 17:02:00,2024-02-06 17:14:00,12.0
ORD_07820,2024-02-19 14:56:00,2024-02-19 16:03:00,67.0
ORD_07821,2024-01-28 18:01:00,2024-01-28 18:27:00,26.0
ORD_07822,2024-02-01 12:01:00,2024-02-01 13:13:00,72.0
ORD_07823,2024-01-16 17:50:00,2024-01-16 18:14:00,24.0
ORD_07824,2024-02-07 12:26:00,2024-02-07 13:09:00,43.0
ORD_07825,2024-01-12 10:55:00,2024-01-12 11:18:00,23.0
ORD_07826,2024-01-03 12:36:00,2024-01-03 12:53:00,17.0
ORD_07827,2024-02-16 15:05:00,2024-02-16 15:21:00,16.0
ORD_07828,2024-02-17 10:42:00,2024-02-17 11:04:00,22.0
ORD_07829,2024-02-10 09:24:00,2024-02-10 09:50:00,26.0
ORD_07830,2024-01-12 12:04:00,2024-01-12 12:27:00,23.0
ORD_07831,2024-02-19 15:51:00,2024-02-19 16:18:00,27.0
ORD_07832,2024-01-02 13:34:00,2024-01-02 13:51:00,17.0
ORD_07833,2024-01-18 17:23:00,2024-01-18 17:43:00,20.0
ORD_07834,2024-01-11 14:00:00,2024-01-11 14:29:00,29.0
ORD_07835,2024-01-25 09:12:00,2024-01-25 09:40:00,28.0
ORD_07836,2024-02-19 12:44:00,2024-02-19 13:28:00,44.0
ORD_07837,2024-02-17 18:52:00,2024-02-17 19:10:00,18.0
ORD_07838,2024-01-14 10:59:00,2024-01-14 11:37:00,38.0
ORD_07839,2024-01-26 18:28:00,2024-01-26 19:02:00,34.0
ORD_07840,2024-02-03 15:58:00,2024-02-03 16:49:00,51.0
ORD_07841,2024-02-12 11:42:00,2024-02-12 12:24:00,42.0
ORD_07842,2024-02-28 16:12:00,2024-02-28 17:11:00,59.0
ORD_07843,2024-01-21 14:36:00,2024-01-21 14:52:00,16.0
ORD_07844,2024-01-10 10:17:00,2024-01-10 10:30:00,13.0
ORD_07845,2024-01-29 17:26:00,2024-01-29 17:42:00,16.0
ORD_07846,2024-02-01 18:04:00,2024-02-01 18:29:00,25.0
ORD_07847,2024-01-20 15:14:00,2024-01-20 15:30:00,16.0
ORD_07848,2024-01-10 14:00:00,2024-01-10 14:26:00,26.0
ORD_07849,2024-01-03 17:06:00,2024-01-03 17:18:00,12.0
ORD_07850,2024-01-16 13:55:00,2024-01-16 14:23:00,28.0
ORD_07851,2024-01-29 14:45:00,2024-01-29 15:32:00,47.0
ORD_07852,2024-01-18 15:33:00,2024-01-18 15:45:00,12.0
ORD_07853,2024-02-07 16:24:00,2024-02-07 17:00:00,36.0
ORD_07854,2024-02-18 16:59:00,2024-02-18 17:13:00,14.0
ORD_07855,2024-01-08 10:47:00,2024-01-08 11:12:00,25.0
ORD_07856,2024-02-27 11:05:00,2024-02-27 11:51:00,46.0
ORD_07857,2024-01-20 10:47:00,2024-01-20 11:08:00,21.0
ORD_07858,2024-01-25 15:26:00,2024-01-25 15:42:00,16.0
ORD_07859,2024-02-23 09:44:00,2024-02-23 10:57:00,73.0
ORD_07860,2024-01-26 14:52:00,2024-01-26 15:17:00,25.0
ORD_07861,2024-01-24 10:33:00,2024-01-24 10:45:00,12.0
ORD_07862,2024-01-23 10:28:00,2024-01-23 10:53:00,25.0
ORD_07863,2024-01-24 12:44:00,2024-01-24 13:35:00,51.0
ORD_07864,2024-01-02 15:59:00,2024-01-02 17:08:00,69.0
ORD_07865,2024-02-01 11:52:00,2024-02-01 12:12:00,20.0
ORD_07866,2024-02-12 11:09:00,2024-02-12 12:16:00,67.0
ORD_07867,2024-02-08 09:32:00,2024-02-08 10:55:00,83.0
ORD_07868,2024-01-30 11:24:00,2024-01-30 12:24:00,60.0
ORD_07869,2024-02-12 13:04:00,2024-02-12 13:17:00,13.0
ORD_07870,2024-02-10 09:36:00,2024-02-10 09:58:00,22.0
ORD_07871,2024-02-15 12:23:00,2024-02-15 13:07:00,44.0
ORD_07872,2024-01-17 09:41:00,2024-01-17 10:01:00,20.0
ORD_07873,2024-01-06 10:51:00,2024-01-06 11:04:00,13.0
ORD_07874,2024-01-10 13:16:00,2024-01-10 14:12:00,56.0
ORD_07875,2024-02-10 15:43:00,2024-02-10 16:09:00,26.0
ORD_07876,2024-02-01 10:50:00,2024-02-01 11:18:00,28.0
ORD_07877,2024-02-03 10:40:00,2024-02-03 11:02:00,22.0
ORD_07878,2024-02-24 17:27:00,2024-02-24 17:42:00,15.0
ORD_07879,2024-01-08 12:26:00,2024-01-08 12:42:00,16.0
ORD_07880,2024-02-25 16:34:00,2024-02-25 17:14:00,40.0
ORD_07881,2024-01-31 13:55:00,2024-01-31 14:17:00,22.0
ORD_07882,2024-02-19 10:09:00,2024-02-19 10:25:00,16.0
ORD_07883,2024-01-27 16:29:00,2024-01-27 16:44:00,15.0
ORD_07884,2024-01-11 17:49:00,2024-01-11 18:15:00,26.0
ORD_07885,2024-01-09 12:01:00,2024-01-09 12:25:00,24.0
ORD_07886,2024-01-28 16:26:00,2024-01-28 16:54:00,28.0
ORD_07887,2024-01-16 10:33:00,2024-01-16 10:53:00,20.0
ORD_07888,2024-02-28 17:28:00,2024-02-28 17:39:00,11.0
ORD_07889,2024-01-01 17:34:00,2024-01-01 18:27:00,53.0
ORD_07890,2024-02-04 14:39:00,2024-02-04 14:53:00,14.0
ORD_07891,2024-02-24 15:13:00,2024-02-24 15:47:00,34.0
ORD_07892,2024-01-20 09:34:00,2024-01-20 10:00:00,26.0
ORD_07893,2024-02-09 09:02:00,2024-02-09 09:55:00,53.0
ORD_07894,2024-02-02 12:54:00,2024-02-02 14:08:00,74.0
ORD_07895,2024-02-19 16:38:00,2024-02-19 16:58:00,20.0
ORD_07896,2024-01-11 09:48:00,2024-01-11 10:20:00,32.0
ORD_07897,2024-02-16 15:52:00,2024-02-16 17:21:00,89.0
ORD_07898,2024-01-24 18:52:00,2024-01-24 19:07:00,15.0
ORD_07899,2024-02-23 15:41:00,2024-02-23 16:36:00,55.0
ORD_07900,2024-01-04 17:18:00,2024-01-04 17:33:00,15.0
ORD_07901,2024-01-22 18:20:00,2024-01-22 18:37:00,17.0
ORD_07902,2024-01-21 15:59:00,2024-01-21 17:20:00,81.0
ORD_07903,2024-02-24 09:19:00,2024-02-24 09:45:00,26.0
ORD_07904,2024-01-01 18:50:00,2024-01-01 19:17:00,27.0
ORD_07905,2024-02-23 10:41:00,2024-02-23 10:59:00,18.0
ORD_07906,2024-02-27 16:34:00,2024-02-27 17:08:00,34.0
ORD_07907,2024-02-22 09:07:00,2024-02-22 10:10:00,63.0
ORD_07908,2024-02-10 13:11:00,2024-02-10 13:57:00,46.0
ORD_07909,2024-01-17 09:02:00,2024-01-17 09:20:00,18.0
ORD_07910,2024-01-01 09:33:00,2024-01-01 09:59:00,26.0
ORD_07911,2024-01-18 11:05:00,2024-01-18 11:32:00,27.0
ORD_07912,2024-01-29 16:29:00,2024-01-29 16:52:00,23.0
ORD_07913,2024-01-21 09:41:00,2024-01-21 10:13:00,32.0
ORD_07914,2024-02-19 11:25:00,2024-02-19 12:11:00,46.0
ORD_07915,2024-01-28 17:51:00,2024-01-28 18:09:00,18.0
ORD_07916,2024-01-02 13:36:00,2024-01-02 14:36:00,60.0
ORD_07917,2024-02-17 14:57:00,2024-02-17 15:58:00,61.0
ORD_07918,2024-01-27 14:24:00,2024-01-27 15:18:00,54.0
ORD_07919,2024-02-08 17:07:00,2024-02-08 17:59:00,52.0
ORD_07920,2024-02-14 09:14:00,2024-02-14 09:26:00,12.0
ORD_07921,2024-02-25 13:53:00,2024-02-25 14:22:00,29.0
ORD_07922,2024-02-07 18:59:00,2024-02-07 19:30:00,31.0
ORD_07923,2024-01-04 09:52:00,2024-01-04 10:07:00,15.0
ORD_07924,2024-01-27 14:49:00,2024-01-27 15:08:00,19.0
ORD_07925,2024-01-02 15:39:00,2024-01-02 16:13:00,34.0
ORD_07926,2024-01-10 10:41:00,2024-01-10 11:01:00,20.0
ORD_07927,2024-01-21 13:03:00,2024-01-21 13:42:00,39.0
ORD_07928,2024-01-30 18:27:00,2024-01-30 18:49:00,22.0
ORD_07929,2024-01-27 09:14:00,2024-01-27 09:43:00,29.0
ORD_07930,2024-02-08 15:09:00,2024-02-08 15:37:00,28.0
ORD_07931,2024-01-28 09:32:00,2024-01-28 10:14:00,42.0
ORD_07932,2024-01-18 17:08:00,2024-01-18 17:25:00,17.0
ORD_07933,2024-02-09 11:22:00,2024-02-09 11:39:00,17.0
ORD_07934,2024-02-10 14:41:00,2024-02-10 15:30:00,49.0
ORD_07935,2024-01-27 09:31:00,2024-01-27 09:54:00,23.0
ORD_07936,2024-01-23 13:43:00,2024-01-23 14:47:00,64.0
ORD_07937,2024-02-05 10:35:00,2024-02-05 11:14:00,39.0
ORD_07938,2024-01-30 12:36:00,2024-01-30 13:26:00,50.0
ORD_07939,2024-01-01 10:23:00,2024-01-01 10:34:00,11.0
ORD_07940,2024-01-16 16:31:00,2024-01-16 17:21:00,50.0
ORD_07941,2024-01-27 13:48:00,2024-01-27 14:17:00,29.0
ORD_07942,2024-01-07 10:04:00,2024-01-07 10:40:00,36.0
ORD_07943,2024-02-16 16:19:00,2024-02-16 17:25:00,66.0
