order_id,user_id,order_amount,promised_time_mins,order_date,actual_delivery_mins,rating,city,signup_date
ORD_02895,U_04673,1316,30,2024-02-02,29.0,,Bangalore,2023-11-09
ORD_02896,U_04542,120,30,2024-02-26,52.0,4.0,Hyderabad,2023-12-15
ORD_02897,U_01884,1460,60,2024-01-07,52.0,,Chennai,2023-12-03
ORD_02898,U_04893,993,60,2024-01-29,23.0,5.0,Chennai,2024-01-10
ORD_02899,U_01825,2411,30,2024-01-20,25.0,5.0,Bangalore,2023-11-21
ORD_02900,U_02965,3044,30,2024-02-11,27.0,,Bangalore,2023-11-24
ORD_02901,U_00668,4811,30,2024-01-29,19.0,5.0,Bangalore,2023-12-22
ORD_02902,U_04060,554,60,2024-01-06,32.0,4.0,Delhi,2023-12-22
ORD_02903,U_01189,4983,30,2024-01-17,26.0,,Chennai,2023-11-08
ORD_02904,U_00940,953,30,2024-01-29,28.0,1.0,Mumbai,2024-01-09
ORD_02905,U_01733,501,60,2024-01-24,99.0,,Hyderabad,2024-01-13
ORD_02906,U_03235,4198,30,2024-01-08,24.0,5.0,Bangalore,2023-12-12
ORD_02907,U_03296,119,30,2024-02-21,29.0,4.0,Mumbai,2023-11-19
ORD_02908,U_03142,242,30,2024-01-01,24.0,1.0,Chennai,2023-12-18
ORD_02909,U_03915,161,45,2024-02-10,32.0,4.0,Delhi,2023-12-31
ORD_02910,U_00945,887,45,2024-01-15,21.0,4.0,Mumbai,2023-11-05
ORD_02911,U_01703,1129,60,2024-01-22,57.0,,Chennai,2024-01-03
ORD_02912,U_05000,1373,60,2024-02-14,25.0,4.0,Mumbai,2023-12-18
ORD_02913,U_04802,953,30,2024-01-03,50.0,4.0,Mumbai,2023-11-04
ORD_02914,U_04570,1597,30,2024-02-14,23.0,3.0,Hyderabad,2023-11-25
ORD_02915,U_00114,1755,60,2024-02-11,31.0,5.0,Delhi,2024-01-20
ORD_02916,U_00962,336,45,2024-02-19,35.0,2.0,Mumbai,2023-12-13
ORD_02917,U_02197,1751,30,2024-02-21,12.0,2.0,Mumbai,2024-01-25
ORD_02918,U_00043,142,60,2024-01-15,28.0,1.0,Bangalore,2024-01-01
ORD_02919,U_01554,722,30,2024-02-10,25.0,5.0,Bangalore,2023-12-12
ORD_02920,U_04746,112,60,2024-01-13,11.0,,Mumbai,2024-01-06
ORD_02921,U_04084,825,60,2024-01-07,79.0,,Hyderabad,2023-12-28
ORD_02922,U_02456,603,60,2024-02-18,55.0,,Hyderabad,2024-01-10
ORD_02923,U_04530,1128,30,2024-02-09,66.0,,Bangalore,2023-11-21
ORD_02924,U_00438,1766,45,2024-02-04,25.0,5.0,Gurgaon,2024-01-02
ORD_02925,U_02674,502,45,2024-01-10,42.0,,Delhi,2023-12-26
ORD_02926,U_02598,203,45,2024-01-06,34.0,4.0,Chennai,2023-12-23
ORD_02927,U_04693,3640,30,2024-01-24,27.0,5.0,Chennai,2024-01-22
ORD_02928,U_01325,1534,60,2024-02-15,25.0,4.0,Bangalore,2023-11-20
ORD_02929,U_00704,3282,30,2024-01-02,24.0,5.0,Mumbai,2024-01-29
ORD_02930,U_02045,2528,30,2024-01-28,22.0,4.0,Chennai,2023-11-28
ORD_02931,U_04732,1453,30,2024-02-28,25.0,,Delhi,2023-11-07
ORD_02932,U_01924,277,30,2024-02-11,52.0,1.0,Bangalore,2024-01-22
ORD_02933,U_00157,1536,60,2024-02-17,38.0,,Hyderabad,2023-12-10
ORD_02934,U_03663,504,30,2024-02-10,24.0,,Gurgaon,2023-11-28
ORD_02935,U_02179,1074,30,2024-02-04,12.0,2.0,Bangalore,2023-11-11
ORD_02936,U_02169,1435,30,2024-01-28,25.0,4.0,Mumbai,2024-01-02
ORD_02937,U_04469,881,30,2024-01-05,15.0,,Delhi,2023-12-14
ORD_02938,U_00044,1027,45,2024-01-15,60.0,3.0,Mumbai,2024-01-07
ORD_02939,U_04564,391,30,2024-02-23,22.0,,Gurgaon,2024-01-14
ORD_02940,U_00506,1141,45,2024-02-09,25.0,,Delhi,2023-12-10
ORD_02941,U_01792,1776,45,2024-01-13,11.0,,Chennai,2023-11-19
ORD_02942,U_03707,1766,45,2024-01-01,20.0,,Gurgaon,2023-11-20
ORD_02943,U_02645,1350,45,2024-02-22,23.0,1.0,Delhi,2024-01-05
ORD_02944,U_00181,323,30,2024-01-15,29.0,,Mumbai,2024-01-15
ORD_02945,U_02255,2076,30,2024-01-22,17.0,5.0,Bangalore,2023-12-24
ORD_02946,U_03658,1747,60,2024-01-08,27.0,5.0,Hyderabad,2023-12-20
ORD_02947,U_00493,1198,30,2024-02-23,26.0,4.0,Bangalore,2023-12-10
ORD_02948,U_04600,1127,45,2024-01-30,28.0,4.0,Hyderabad,2024-01-28
ORD_02949,U_04543,1164,45,2024-02-08,15.0,5.0,Gurgaon,2023-11-27
ORD_02950,U_03921,1005,45,2024-02-03,24.0,3.0,Chennai,2023-12-13
ORD_02951,U_02025,851,45,2024-02-24,35.0,,Chennai,2023-12-07
ORD_02952,U_00329,448,60,2024-01-20,93.0,5.0,Mumbai,2024-01-10
ORD_02953,U_04151,464,45,2024-01-24,39.0,4.0,Bangalore,2024-01-25
ORD_02954,U_01181,376,45,2024-01-12,72.0,,Bangalore,2023-11-10
ORD_02955,U_03288,4784,30,2024-01-02,15.0,5.0,Delhi,2023-11-01
ORD_02956,U_01774,1181,30,2024-02-05,14.0,5.0,Gurgaon,2024-01-12
ORD_02957,U_01085,349,45,2024-02-19,33.0,,Mumbai,2023-11-14
ORD_02958,U_00757,205,30,2024-02-05,19.0,3.0,Chennai,2024-01-10
ORD_02959,U_01842,3876,30,2024-01-26,31.0,,Hyderabad,2023-11-28
ORD_02960,U_04954,1200,45,2024-02-13,37.0,2.0,Gurgaon,2024-01-05
ORD_02961,U_04676,2625,30,2024-01-01,18.0,4.0,Mumbai,2024-01-27
ORD_02962,U_01817,429,45,2024-01-01,70.0,,Bangalore,2023-11-06
ORD_02963,U_02202,1350,30,2024-02-04,14.0,,Delhi,2024-01-21
ORD_02964,U_00067,735,30,2024-01-01,43.0,4.0,Hyderabad,2023-12-23
ORD_02965,U_03142,1039,45,2024-02-26,38.0,4.0,Chennai,2023-12-18
ORD_02966,U_03950,1576,60,2024-01-23,49.0,1.0,Gurgaon,2023-11-01
ORD_02967,U_03254,2211,30,2024-01-18,18.0,,Delhi,2023-11-30
ORD_02968,U_02410,363,60,2024-02-08,11.0,5.0,Bangalore,2023-11-03
ORD_02969,U_00654,1446,60,2024-01-14,22.0,,Hyderabad,2023-11-21
ORD_02970,U_02383,1604,45,2024-01-25,11.0,,Hyderabad,2023-11-02
ORD_02971,U_04881,2622,30,2024-01-17,20.0,,Mumbai,2023-11-13
ORD_02972,U_01458,1428,30,2024-02-14,11.0,3.0,Hyderabad,2023-12-20
ORD_02973,U_01096,778,30,2024-01-26,18.0,4.0,Mumbai,2023-12-05
ORD_02974,U_03557,909,45,2024-01-22,64.0,3.0,Mumbai,2023-11-01
ORD_02975,U_04456,1206,60,2024-02-10,39.0,,Mumbai,2024-01-20
ORD_02976,U_03890,1305,30,2024-02-02,18.0,,Delhi,2023-12-19
ORD_02977,U_00400,2510,30,2024-01-26,25.0,,Gurgaon,2023-12-23
ORD_02978,U_01384,987,45,2024-02-03,27.0,4.0,Mumbai,2023-11-14
ORD_02979,U_02022,472,45,2024-02-06,89.0,3.0,Delhi,2024-01-04
ORD_02980,U_02870,297,45,2024-01-15,24.0,4.0,Mumbai,2023-12-05
ORD_02981,U_00337,1091,30,2024-01-15,26.0,,Hyderabad,2023-12-02
ORD_02982,U_02733,555,60,2024-02-12,92.0,3.0,Chennai,2023-11-16
ORD_02983,U_00747,990,45,2024-01-29,12.0,4.0,Chennai,2024-01-22
ORD_02984,U_01291,517,30,2024-01-19,66.0,5.0,Gurgaon,2023-12-07
ORD_02985,U_04858,2251,30,2024-02-13,22.0,,Chennai,2023-12-27
ORD_02986,U_00060,923,60,2024-01-26,12.0,5.0,Hyderabad,2023-11-26
ORD_02987,U_03179,3069,30,2024-01-04,25.0,,Bangalore,2023-11-03
ORD_02988,U_00557,320,30,2024-01-02,23.0,,Chennai,2023-12-06
ORD_02989,U_01253,983,45,2024-02-15,25.0,1.0,Gurgaon,2023-12-09
ORD_02990,U_01546,825,45,2024-01-15,42.0,5.0,Gurgaon,2023-11-03
ORD_02991,U_00960,728,30,2024-01-26,12.0,,Hyderabad,2024-01-09
ORD_02992,U_03458,1585,60,2024-02-08,30.0,3.0,Mumbai,2023-12-19
ORD_02993,U_02322,750,45,2024-02-04,11.0,3.0,Hyderabad,2023-12-08
ORD_02994,U_04694,333,45,2024-02-05,58.0,3.0,Delhi,2023-12-01
ORD_02995,U_04431,1656,60,2024-02-28,19.0,4.0,Chennai,2023-12-03
ORD_02996,U_00542,1252,60,2024-01-24,53.0,5.0,Chennai,2023-11-06
ORD_02997,U_00345,1484,60,2024-02-14,11.0,4.0,Chennai,2023-11-16
ORD_02998,U_04803,731,30,2024-01-12,28.0,3.0,Hyderabad,2024-01-29
ORD_02999,U_03786,1772,60,2024-02-10,44.0,5.0,Chennai,2024-01-07
ORD_03000,U_02929,1582,60,2024-01-14,20.0,1.0,Gurgaon,2024-01-16
ORD_03001,U_04463,211,60,2024-02-10,30.0,1.0,Delhi,2023-12-12
ORD_03002,U_03432,436,45,2024-02-25,29.0,5.0,Gurgaon,2024-01-19
ORD_03003,U_00301,1243,60,2024-01-15,55.0,,Chennai,2024-01-25
ORD_03004,U_04950,1322,60,2024-01-01,48.0,5.0,Gurgaon,2023-12-22
ORD_03005,U_04324,989,30,2024-02-06,21.0,3.0,Gurgaon,2023-12-29
ORD_03006,U_02174,2943,30,2024-01-29,23.0,4.0,Chennai,2023-12-02
ORD_03007,U_00201,1296,30,2024-01-20,14.0,3.0,Bangalore,2024-01-24
ORD_03008,U_01743,488,60,2024-01-29,12.0,,Bangalore,2023-11-18
ORD_03009,U_02208,4158,30,2024-01-03,21.0,,Delhi,2023-11-06
ORD_03010,U_04580,198,60,2024-01-15,88.0,1.0,Chennai,2024-01-19
ORD_03011,U_00461,4974,30,2024-01-02,27.0,5.0,Mumbai,2024-01-21
ORD_03012,U_02377,1756,45,2024-02-07,32.0,4.0,Bangalore,2024-01-18
ORD_03013,U_03070,595,30,2024-01-27,21.0,,Bangalore,2023-12-24
ORD_03014,U_04474,244,30,2024-01-22,27.0,4.0,Gurgaon,2023-12-15
ORD_03015,U_02209,974,60,2024-02-07,69.0,5.0,Chennai,2023-11-09
ORD_03016,U_03994,1686,30,2024-01-30,19.0,,Chennai,2024-01-18
ORD_03017,U_02886,348,60,2024-01-08,94.0,5.0,Chennai,2024-01-02
ORD_03018,U_02058,830,45,2024-02-06,28.0,3.0,Chennai,2023-11-01
ORD_03019,U_02026,1424,30,2024-01-03,13.0,5.0,Mumbai,2024-01-23
ORD_03020,U_00765,481,30,2024-02-16,24.0,,Bangalore,2024-01-19
ORD_03021,U_00427,632,45,2024-02-10,17.0,,Hyderabad,2023-12-09
ORD_03022,U_03372,3371,30,2024-01-27,20.0,,Delhi,2024-01-14
ORD_03023,U_00543,4221,30,2024-01-21,18.0,5.0,Chennai,2024-01-20
ORD_03024,U_02854,1754,45,2024-02-17,43.0,1.0,Mumbai,2023-12-17
ORD_03025,U_01420,3607,30,2024-01-09,27.0,,Hyderabad,2023-11-20
ORD_03026,U_03724,1730,30,2024-02-01,16.0,5.0,Hyderabad,2023-11-02
ORD_03027,U_01435,891,30,2024-02-06,21.0,,Chennai,2023-12-12
ORD_03028,U_00749,713,60,2024-01-24,37.0,,Delhi,2023-12-21
ORD_03029,U_01683,2866,30,2024-01-03,18.0,4.0,Hyderabad,2023-12-08
ORD_03030,U_02769,1675,45,2024-01-15,23.0,,Mumbai,2023-12-27
ORD_03031,U_00293,3010,30,2024-01-31,26.0,5.0,Bangalore,2024-01-22
ORD_03032,U_02976,248,45,2024-02-09,53.0,,Hyderabad,2023-12-11
ORD_03033,U_03845,205,45,2024-02-20,39.0,1.0,Mumbai,2023-11-06
ORD_03034,U_01424,1749,45,2024-02-02,36.0,5.0,Hyderabad,2023-11-21
ORD_03035,U_01781,547,45,2024-01-18,11.0,4.0,Bangalore,2024-01-27
ORD_03036,U_00800,3679,30,2024-01-30,21.0,4.0,Bangalore,2024-01-16
ORD_03037,U_03779,3747,30,2024-01-18,26.0,5.0,Gurgaon,2023-11-12
ORD_03038,U_02411,1037,45,2024-01-14,31.0,3.0,Bangalore,2023-11-02
ORD_03039,U_02988,1629,45,2024-02-17,10.0,,Chennai,2024-01-29
ORD_03040,U_02035,750,45,2024-01-10,40.0,4.0,Hyderabad,2023-11-18
ORD_03041,U_01743,1154,45,2024-01-15,36.0,3.0,Bangalore,2023-11-18
ORD_03042,U_01941,615,60,2024-01-07,31.0,,Bangalore,2023-11-27
ORD_03043,U_01072,146,60,2024-02-14,33.0,,Mumbai,2023-11-15
ORD_03044,U_00257,1655,45,2024-02-14,18.0,1.0,Hyderabad,2024-01-26
ORD_03045,U_00180,1571,60,2024-02-20,28.0,,Mumbai,2023-12-29
ORD_03046,U_02977,1011,45,2024-01-23,67.0,3.0,Mumbai,2024-01-23
ORD_03047,U_03209,1708,45,2024-02-16,33.0,5.0,Hyderabad,2023-12-05
ORD_03048,U_04608,1405,60,2024-02-27,28.0,4.0,Delhi,2023-12-15
ORD_03049,U_03594,440,30,2024-02-05,26.0,4.0,Gurgaon,2024-01-15
ORD_03050,U_02627,1102,45,2024-02-01,15.0,,Bangalore,2023-11-26
ORD_03051,U_02072,3516,30,2024-01-29,24.0,5.0,Bangalore,2024-01-16
ORD_03052,U_04098,690,30,2024-01-17,66.0,5.0,Bangalore,2023-11-22
ORD_03053,U_00286,871,45,2024-01-19,16.0,2.0,Hyderabad,2023-11-03
ORD_03054,U_04498,1360,45,2024-01-24,23.0,5.0,Bangalore,2023-11-16
ORD_03055,U_00257,287,45,2024-02-04,33.0,5.0,Hyderabad,2024-01-26
ORD_03056,U_03447,1545,60,2024-01-28,36.0,3.0,Chennai,2024-01-27
ORD_03057,U_03478,747,30,2024-01-24,20.0,5.0,Mumbai,2023-12-12
ORD_03058,U_03955,1207,30,2024-01-03,26.0,5.0,Mumbai,2023-12-18
ORD_03059,U_03221,1308,30,2024-02-04,12.0,5.0,Bangalore,2023-11-23
ORD_03060,U_03563,1313,45,2024-01-09,25.0,,Hyderabad,2023-12-11
ORD_03061,U_00074,1619,30,2024-01-10,27.0,4.0,Mumbai,2024-01-12
ORD_03062,U_03822,918,30,2024-01-07,27.0,5.0,Mumbai,2024-01-24
ORD_03063,U_03641,750,30,2024-02-19,19.0,,Gurgaon,2023-11-03
ORD_03064,U_03653,1527,30,2024-02-03,15.0,3.0,Chennai,2023-11-21
ORD_03065,U_04275,961,45,2024-01-19,13.0,4.0,Bangalore,2023-12-27
ORD_03066,U_04769,510,60,2024-01-09,22.0,4.0,Chennai,2024-01-25
ORD_03067,U_01109,986,45,2024-02-07,73.0,5.0,Mumbai,2024-01-14
ORD_03068,U_01518,1578,60,2024-01-09,76.0,,Bangalore,2023-11-18
ORD_03069,U_00380,409,45,2024-02-03,22.0,4.0,Chennai,2024-01-17
ORD_03070,U_04482,686,45,2024-02-24,18.0,4.0,Gurgaon,2024-01-23
ORD_03071,U_03266,1061,45,2024-01-15,37.0,3.0,Delhi,2024-01-04
ORD_03072,U_04678,2785,30,2024-01-25,18.0,,Delhi,2023-11-16
ORD_03073,U_00584,3560,30,2024-01-09,17.0,5.0,Hyderabad,2024-01-05
ORD_03074,U_03827,183,30,2024-01-06,16.0,3.0,Hyderabad,2023-11-05
ORD_03075,U_03239,3797,30,2024-01-02,15.0,5.0,Bangalore,2024-01-29
ORD_03076,U_02887,1051,45,2024-01-02,26.0,3.0,Bangalore,2023-12-25
ORD_03077,U_03760,442,30,2024-02-25,29.0,4.0,Chennai,2023-11-13
ORD_03078,U_02381,685,30,2024-01-19,23.0,5.0,Mumbai,2023-12-23
ORD_03079,U_01512,365,60,2024-01-27,26.0,,Hyderabad,2024-01-23
ORD_03080,U_02374,2399,30,2024-01-16,20.0,,Gurgaon,2024-01-06
ORD_03081,U_00570,740,30,2024-02-25,74.0,,Chennai,2023-12-22
ORD_03082,U_00571,1373,45,2024-01-20,27.0,5.0,Chennai,2024-01-22
ORD_03083,U_03125,1308,60,2024-01-01,22.0,3.0,Mumbai,2023-12-23
ORD_03084,U_02204,4534,30,2024-01-07,19.0,,Chennai,2024-01-02
ORD_03085,U_02934,3862,30,2024-01-19,20.0,,Delhi,2023-12-17
ORD_03086,U_01983,171,60,2024-02-20,11.0,4.0,Chennai,2023-11-09
ORD_03087,U_03652,2101,30,2024-01-10,17.0,4.0,Chennai,2023-12-29
ORD_03088,U_00452,1160,45,2024-01-17,44.0,1.0,Mumbai,2023-11-08
ORD_03089,U_01093,821,60,2024-01-08,25.0,3.0,Mumbai,2023-11-03
ORD_03090,U_02194,225,45,2024-01-14,37.0,1.0,Delhi,2023-12-30
ORD_03091,U_01132,1022,60,2024-01-26,43.0,,Delhi,2024-01-05
ORD_03092,U_00600,1024,30,2024-01-12,62.0,4.0,Bangalore,2023-12-02
ORD_03093,U_00503,3564,30,2024-01-02,21.0,5.0,Hyderabad,2024-01-03
ORD_03094,U_02748,314,45,2024-01-13,13.0,4.0,Hyderabad,2024-01-17
ORD_03095,U_02895,876,45,2024-02-05,37.0,,Hyderabad,2023-11-12
ORD_03096,U_01572,164,45,2024-01-25,58.0,4.0,Gurgaon,2023-12-05
ORD_03097,U_02299,1380,60,2024-01-28,31.0,4.0,Hyderabad,2024-01-23
ORD_03098,U_01630,578,30,2024-02-23,19.0,,Bangalore,2024-01-27
ORD_03099,U_03629,2665,30,2024-01-17,25.0,5.0,Gurgaon,2024-01-25
ORD_03100,U_04487,4188,30,2024-01-28,22.0,,Delhi,2023-12-19
ORD_03101,U_00663,1606,45,2024-01-13,41.0,,Chennai,2023-12-21
ORD_03102,U_03546,4086,30,2024-01-07,23.0,5.0,Gurgaon,2023-11-16
ORD_03103,U_04560,325,45,2024-01-05,16.0,4.0,Bangalore,2023-11-16
ORD_03104,U_00308,265,30,2024-01-02,24.0,3.0,Mumbai,2023-12-18
ORD_03105,U_00381,920,60,2024-01-27,28.0,1.0,Bangalore,2023-12-07
ORD_03106,U_03888,3243,30,2024-01-02,26.0,,Delhi,2023-11-07
ORD_03107,U_02375,1379,45,2024-01-05,38.0,,Bangalore,2023-11-03
ORD_03108,U_02787,1125,45,2024-02-18,12.0,,Hyderabad,2023-11-14
ORD_03109,U_04527,1142,30,2024-01-29,14.0,4.0,Delhi,2023-11-30
ORD_03110,U_04802,587,45,2024-02-16,11.0,1.0,Mumbai,2023-11-04
ORD_03111,U_03801,269,60,2024-01-16,77.0,4.0,Mumbai,2023-11-11
ORD_03112,U_04630,1536,60,2024-02-05,16.0,5.0,Delhi,2023-11-02
ORD_03113,U_00571,987,60,2024-01-08,43.0,1.0,Chennai,2024-01-22
ORD_03114,U_00984,706,60,2024-01-16,31.0,3.0,Bangalore,2023-12-24
ORD_03115,U_00936,1045,60,2024-01-08,34.0,5.0,Bangalore,2023-11-23
ORD_03116,U_01771,3514,30,2024-01-16,26.0,4.0,Bangalore,2023-12-13
ORD_03117,U_01042,467,30,2024-02-14,14.0,5.0,Mumbai,2023-11-12
ORD_03118,U_02391,378,60,2024-02-02,44.0,,Delhi,2023-11-09
ORD_03119,U_03942,646,60,2024-02-18,44.0,4.0,Chennai,2023-12-04
ORD_03120,U_04859,1207,30,2024-01-07,26.0,4.0,Bangalore,2023-11-12
ORD_03121,U_04855,539,30,2024-01-01,16.0,1.0,Delhi,2023-12-18
ORD_03122,U_00356,2698,30,2024-01-27,31.0,,Gurgaon,2023-11-07
ORD_03123,U_00362,136,30,2024-01-31,13.0,5.0,Hyderabad,2024-01-18
ORD_03124,U_02539,2482,30,2024-01-13,18.0,5.0,Delhi,2023-12-17
ORD_03125,U_04904,1047,45,2024-02-07,34.0,,Delhi,2023-12-06
ORD_03126,U_02548,979,60,2024-01-03,41.0,4.0,Mumbai,2023-11-29
ORD_03127,U_00686,3350,30,2024-01-12,26.0,5.0,Hyderabad,2024-01-27
ORD_03128,U_02010,1295,60,2024-02-10,40.0,5.0,Bangalore,2024-01-05
ORD_03129,U_04244,870,45,2024-01-01,13.0,1.0,Bangalore,2023-11-22
ORD_03130,U_02322,1626,60,2024-02-04,56.0,,Hyderabad,2023-12-08
ORD_03131,U_01767,1312,60,2024-02-27,23.0,,Chennai,2023-12-06
ORD_03132,U_02142,1174,60,2024-02-28,68.0,,Chennai,2023-11-11
ORD_03133,U_04926,1768,60,2024-01-28,17.0,1.0,Hyderabad,2023-11-27
ORD_03134,U_02189,659,60,2024-01-08,29.0,,Mumbai,2024-01-23
ORD_03135,U_01370,203,60,2024-01-03,13.0,4.0,Gurgaon,2024-01-03
ORD_03136,U_04613,1423,60,2024-01-18,49.0,4.0,Hyderabad,2023-12-14
ORD_03137,U_03239,3075,30,2024-01-28,15.0,4.0,Bangalore,2024-01-29
ORD_03138,U_04750,3969,30,2024-01-13,18.0,,Chennai,2023-11-20
ORD_03139,U_02556,4973,30,2024-01-26,20.0,,Mumbai,2023-11-11
ORD_03140,U_04678,2886,30,2024-01-20,15.0,5.0,Delhi,2023-11-16
ORD_03141,U_01721,218,45,2024-01-12,40.0,,Gurgaon,2023-11-11
ORD_03142,U_01468,1744,30,2024-02-24,13.0,4.0,Chennai,2024-01-18
ORD_03143,U_04880,2721,30,2024-01-08,22.0,5.0,Gurgaon,2023-12-25
ORD_03144,U_02714,811,30,2024-02-19,29.0,5.0,Bangalore,2023-11-30
ORD_03145,U_04843,859,45,2024-02-01,12.0,1.0,Bangalore,2023-11-18
ORD_03146,U_03541,1347,30,2024-01-16,29.0,3.0,Chennai,2023-12-11
ORD_03147,U_00396,1624,45,2024-01-03,24.0,2.0,Gurgaon,2023-12-23
ORD_03148,U_03888,3101,30,2024-01-06,25.0,,Delhi,2023-11-07
ORD_03149,U_01896,3292,30,2024-01-31,22.0,5.0,Gurgaon,2024-01-03
ORD_03150,U_04140,553,45,2024-01-06,71.0,1.0,Chennai,2024-01-21
ORD_03151,U_04807,1198,30,2024-01-10,13.0,5.0,Delhi,2024-01-18
ORD_03152,U_04705,295,60,2024-01-30,28.0,,Chennai,2023-12-19
ORD_03153,U_00909,1428,30,2024-02-25,28.0,4.0,Mumbai,2023-12-12
ORD_03154,U_03721,680,45,2024-01-13,24.0,5.0,Hyderabad,2023-12-19
ORD_03155,U_02051,1300,30,2024-01-13,17.0,5.0,Mumbai,2023-12-16
ORD_03156,U_01595,515,60,2024-02-09,35.0,2.0,Delhi,2023-12-15
ORD_03157,U_03220,2584,30,2024-01-18,17.0,4.0,Delhi,2024-01-13
ORD_03158,U_01104,1720,30,2024-01-11,60.0,,Bangalore,2023-12-25
ORD_03159,U_02983,2941,30,2024-01-27,27.0,,Delhi,2023-11-02
ORD_03160,U_03252,102,45,2024-01-08,37.0,,Delhi,2023-12-06
ORD_03161,U_01916,2846,30,2024-01-05,19.0,5.0,Mumbai,2023-11-14
ORD_03162,U_01698,239,45,2024-02-10,33.0,3.0,Chennai,2024-01-11
ORD_03163,U_04166,408,60,2024-02-20,56.0,,Hyderabad,2023-11-04
ORD_03164,U_03955,1662,60,2024-02-16,82.0,5.0,Mumbai,2023-12-18
ORD_03165,U_00443,1305,30,2024-02-03,19.0,,Bangalore,2024-01-26
ORD_03166,U_02316,735,60,2024-02-11,13.0,1.0,Delhi,2023-11-24
ORD_03167,U_00240,763,30,2024-02-01,11.0,,Bangalore,2024-01-28
ORD_03168,U_04950,291,45,2024-01-29,18.0,,Gurgaon,2023-12-22
ORD_03169,U_02121,798,45,2024-01-24,27.0,,Hyderabad,2024-01-24
ORD_03170,U_04399,1121,60,2024-02-25,19.0,,Mumbai,2024-01-02
ORD_03171,U_02201,1336,45,2024-02-15,34.0,,Mumbai,2023-12-31
ORD_03172,U_02465,709,30,2024-01-29,29.0,5.0,Hyderabad,2023-12-03
ORD_03173,U_03611,1602,60,2024-01-12,11.0,,Mumbai,2023-11-04
ORD_03174,U_04330,899,60,2024-01-09,32.0,1.0,Bangalore,2023-12-11
ORD_03175,U_00348,660,30,2024-01-19,67.0,,Bangalore,2023-12-05
ORD_03176,U_04089,1507,60,2024-01-27,35.0,4.0,Gurgaon,2023-11-14
ORD_03177,U_03269,134,30,2024-01-24,56.0,4.0,Chennai,2024-01-22
ORD_03178,U_00390,861,30,2024-02-13,25.0,1.0,Gurgaon,2023-12-02
ORD_03179,U_04015,118,60,2024-02-16,49.0,5.0,Hyderabad,2023-12-07
ORD_03180,U_01299,638,45,2024-02-03,23.0,5.0,Chennai,2024-01-06
ORD_03181,U_01108,1487,45,2024-02-24,22.0,,Chennai,2023-11-02
ORD_03182,U_04497,627,45,2024-02-17,32.0,,Delhi,2024-01-20
ORD_03183,U_03378,354,30,2024-02-14,18.0,4.0,Bangalore,2024-01-13
ORD_03184,U_02673,3242,30,2024-01-22,20.0,5.0,Chennai,2023-11-25
ORD_03185,U_00821,765,45,2024-01-26,24.0,,Chennai,2023-11-16
ORD_03186,U_02454,1617,45,2024-01-19,15.0,4.0,Mumbai,2023-12-21
ORD_03187,U_02592,3658,30,2024-01-26,17.0,5.0,Chennai,2023-11-27
ORD_03188,U_01458,721,60,2024-02-24,45.0,,Hyderabad,2023-12-20
ORD_03189,U_01621,1104,45,2024-01-12,55.0,3.0,Delhi,2023-12-13
ORD_03190,U_01248,207,45,2024-02-06,41.0,,Bangalore,2024-01-28
ORD_03191,U_01682,1368,60,2024-02-06,33.0,,Bangalore,2023-11-05
ORD_03192,U_00311,1072,30,2024-02-28,16.0,,Bangalore,2023-11-22
ORD_03193,U_04666,4251,30,2024-01-01,25.0,5.0,Hyderabad,2024-01-01
ORD_03194,U_04937,186,60,2024-01-27,37.0,,Delhi,2023-11-18
ORD_03195,U_04378,1477,60,2024-02-28,43.0,4.0,Chennai,2024-01-06
ORD_03196,U_03095,4185,30,2024-01-12,17.0,5.0,Mumbai,2024-01-23
ORD_03197,U_03862,1698,45,2024-02-02,74.0,1.0,Chennai,2023-12-12
ORD_03198,U_01068,718,45,2024-02-11,13.0,5.0,Mumbai,2023-12-20
ORD_03199,U_03188,1479,30,2024-02-21,29.0,,Gurgaon,2024-01-29
ORD_03200,U_00417,1017,45,2024-01-15,74.0,,Chennai,2023-11-19
ORD_03201,U_04820,2529,30,2024-01-29,23.0,5.0,Mumbai,2023-12-07
ORD_03202,U_04321,1052,60,2024-02-20,10.0,,Delhi,2024-01-02
ORD_03203,U_03534,217,45,2024-01-09,15.0,4.0,Bangalore,2024-01-12
ORD_03204,U_03510,916,45,2024-02-21,10.0,2.0,Gurgaon,2023-12-15
ORD_03205,U_00503,4214,30,2024-01-21,25.0,5.0,Hyderabad,2024-01-03
ORD_03206,U_02338,1624,30,2024-02-21,58.0,4.0,Mumbai,2023-12-26
ORD_03207,U_02206,1281,60,2024-02-15,17.0,,Mumbai,2023-12-26
ORD_03208,U_03441,1699,60,2024-01-22,75.0,,Delhi,2023-12-18
ORD_03209,U_00196,4701,30,2024-01-18,15.0,4.0,Hyderabad,2023-11-05
ORD_03210,U_04019,2026,30,2024-01-13,23.0,4.0,Delhi,2023-12-14
ORD_03211,U_01815,4893,30,2024-01-09,32.0,5.0,Delhi,2023-12-29
ORD_03212,U_03699,1237,45,2024-01-10,67.0,4.0,Gurgaon,2023-11-30
ORD_03213,U_02214,4365,30,2024-01-04,24.0,5.0,Hyderabad,2023-11-09
ORD_03214,U_02745,941,30,2024-02-21,16.0,4.0,Chennai,2023-11-15
ORD_03215,U_02547,433,60,2024-01-25,35.0,,Hyderabad,2023-12-17
